experiment,experiment_label,condition_id,condition_label,delay_family,variant,variant_label,delay_label,act_min,act_max,obs_min,obs_max,seed,train_steps,episode,episode_steps,true_return,delayed_return,mean_distance,final_distance,min_distance,success
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,503000,3000,3,85,-98.14872670173645,-92.1469544172287,1.15469090237337,1.2003544569015503,0.5185102820396423,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,503000,3000,4,82,-95.1786827147007,-92.93823423981667,1.1607156428622036,1.1202242374420166,0.4558826684951782,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,504000,4000,0,87,-143.20751494169235,-125.87357014417648,1.6460633901343948,2.4762778282165527,0.7112471461296082,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,504000,4000,1,86,-120.07711835205555,-105.57882590591908,1.3962455622332042,2.416382074356079,0.19876477122306824,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,504000,4000,2,82,-118.45191693305969,-114.28902649879456,1.4445355723543865,2.0814452171325684,0.6419026851654053,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,504000,4000,3,82,-101.44595777988434,-97.85208237171173,1.2371458265839554,1.7969377040863037,0.26561176776885986,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,504000,4000,4,85,-140.34214478731155,-127.46069294214249,1.6510840563213125,2.5762903690338135,0.6393682956695557,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,505000,5000,0,84,-109.01367053389549,-100.03696784377098,1.2977817920701844,2.244175672531128,0.19409534335136414,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,505000,5000,1,86,-112.48350441455841,-100.95939910411835,1.3079477257506793,1.9206842184066772,0.5268899202346802,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,505000,5000,2,83,-112.60315591096878,-106.1227336525917,1.3566645290478165,2.1601407527923584,0.5479006767272949,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,505000,5000,3,89,-115.8061511516571,-99.5536435842514,1.3011927095691809,1.805834174156189,0.5753298997879028,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,505000,5000,4,84,-114.07753175497055,-106.18342727422714,1.35806585422584,1.973526120185852,0.510669469833374,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,506000,6000,0,81,-140.8408350944519,-138.18083477020264,1.7387757419068137,2.6600003242492676,0.9083101749420166,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,506000,6000,1,85,-127.19031950831413,-115.39023420214653,1.4963567000978133,2.3600170612335205,0.4691044092178345,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,506000,6000,2,80,-126.5525848865509,-126.5525848865509,1.5819073110818862,2.152646064758301,0.7194850444793701,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,506000,6000,3,84,-121.11280083656311,-110.72905850410461,1.4418190575781322,2.595935583114624,0.5903918147087097,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,506000,6000,4,84,-129.1059905588627,-119.77772822976112,1.5369760780816986,2.3320655822753906,0.49748101830482483,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,507000,7000,0,81,-165.5117339193821,-160.9265812933445,2.043354739745458,4.585152626037598,0.4327135384082794,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,507000,7000,1,84,-172.7621382176876,-155.29282745718956,2.0566921216391383,4.367327690124512,0.45141956210136414,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,507000,7000,2,87,-187.0203488767147,-156.04781422019005,2.1496591824909737,4.424647808074951,0.3144351541996002,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,507000,7000,3,81,-127.60895191133022,-125.22746907174587,1.5754191593991385,2.3814828395843506,0.13158151507377625,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,507000,7000,4,87,-186.13307133316994,-154.96560230851173,2.139460590036436,4.452495574951172,0.3522712290287018,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,508000,8000,0,85,-137.66323433816433,-120.99697934091091,1.6195674628019332,3.3332509994506836,0.17318415641784668,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,508000,8000,1,82,-144.9441685974598,-137.46822741627693,1.7676118121641438,3.7379705905914307,0.4152918756008148,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,508000,8000,2,87,-172.18905534222722,-143.79694690182805,1.9791845441635312,4.056015491485596,0.05981321260333061,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,508000,8000,3,81,-128.58010165393353,-125.1825851649046,1.587408662394241,3.3975164890289307,0.1269049495458603,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,508000,8000,4,82,-140.04144179821014,-133.96185529232025,1.7078224609537822,3.0397932529449463,0.7170524597167969,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,509000,9000,0,92,-182.7722659111023,-142.12417936325073,1.9866550642511118,3.387340545654297,0.39891594648361206,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,509000,9000,1,85,-177.18645851314068,-155.21227876842022,2.0845465707428317,4.394835948944092,0.24920211732387543,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,509000,9000,2,85,-166.17280369997025,-146.50332456827164,1.9549741611761204,3.9338958263397217,0.6588022112846375,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,509000,9000,3,84,-148.07963025569916,-133.93856751918793,1.7628527411392756,3.5352656841278076,0.30384358763694763,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,509000,9000,4,88,-167.6054675243795,-137.86202880367637,1.9046075855043123,3.7179298400878906,0.04898117855191231,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,510000,10000,0,84,-146.9282512664795,-133.38110637664795,1.74914584841047,3.3867862224578857,0.5792666077613831,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,510000,10000,1,85,-146.1197964847088,-132.06507369875908,1.719056429231868,2.8109445571899414,0.48613253235816956,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,510000,10000,2,84,-149.08181709051132,-137.07981723546982,1.7747835367918015,3.000499963760376,0.742326021194458,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,510000,10000,3,82,-154.00475245714188,-148.81498509645462,1.878106737282218,2.594883680343628,0.9056844711303711,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,510000,10000,4,88,-168.28678107261658,-141.08697295188904,1.9123497849160975,3.3999760150909424,0.577120304107666,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,501000,1000,0,82,-342.0386452674866,-328.4097638130188,4.1712029910669095,6.814440727233887,2.2843894958496094,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,501000,1000,1,85,-296.8678443431854,-268.2491533756256,3.492562874625711,5.723738193511963,2.0657951831817627,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,501000,1000,2,90,-387.0152726173401,-319.8006501197815,4.300169695748223,6.721462249755859,2.1541619300842285,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,501000,1000,3,85,-346.69915890693665,-313.67903685569763,4.078813634199254,6.604024410247803,2.1008107662200928,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,501000,1000,4,85,-312.4342894554138,-281.6319465637207,3.6756975230048683,6.160468578338623,1.9046279191970825,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,502000,2000,0,87,-256.10950446128845,-229.28991031646729,2.943787407601017,3.8313705921173096,2.279938220977783,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,502000,2000,1,83,-244.04448652267456,-232.42954444885254,2.9402950183454766,3.871647357940674,2.4147934913635254,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,502000,2000,2,83,-230.33407831192017,-219.33714723587036,2.77510937725205,3.6656436920166016,2.165788412094116,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,502000,2000,3,84,-238.19579100608826,-222.98630118370056,2.8356641786439076,3.802372455596924,1.9938726425170898,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,502000,2000,4,84,-239.27683353424072,-224.13155364990234,2.848533732550485,3.7863199710845947,2.0903029441833496,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,503000,3000,0,84,-97.27342838048935,-87.56061404943466,1.1580170045296352,2.428203582763672,0.28268343210220337,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,503000,3000,1,88,-126.31021131575108,-102.15091146528721,1.4353433104062623,3.0199124813079834,0.12966199219226837,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,503000,3000,2,84,-127.75706751272082,-113.38722021505237,1.5209174703895336,3.5924618244171143,0.03421821817755699,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,503000,3000,3,85,-132.88813233561814,-115.01349806971848,1.5633897921837427,3.5749268531799316,0.02968432568013668,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,503000,3000,4,82,-117.36323601007462,-110.54018598794937,1.4312589757326173,3.411525011062622,0.06501613557338715,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,504000,4000,0,87,-60.478007048368454,-55.43128898739815,0.6951495063030857,0.7209597229957581,0.07320305705070496,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,504000,4000,1,86,-57.76961574703455,-53.3666462674737,0.6717397179887739,0.7338282465934753,0.09297578036785126,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,504000,4000,2,82,-52.150589771568775,-50.89161021262407,0.6359828020923022,0.6294897794723511,0.06574635952711105,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,504000,4000,3,82,-55.94040194153786,-54.6321921646595,0.6822000236772909,0.6541048884391785,0.1357734352350235,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,504000,4000,4,85,-53.85486222803593,-50.90431250631809,0.6335866144474815,0.5901099443435669,0.07426975667476654,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,505000,5000,0,84,-326.45290088653564,-301.2141466140747,3.8863440581730435,6.309688568115234,1.9364299774169922,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,505000,5000,1,86,-81.30338650941849,-76.98793965578079,0.9453882152257964,0.7192411422729492,0.48908236622810364,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,505000,5000,2,83,-73.38383120298386,-70.89660823345184,0.8841425446142633,0.8290743231773376,0.4202527105808258,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,505000,5000,3,89,-224.37628161907196,-200.42920410633087,2.521081815944629,2.6607863903045654,1.5452862977981567,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,505000,5000,4,84,-106.30419886112213,-103.46760761737823,1.2655261769181205,0.7091478109359741,0.7091478109359741,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,506000,6000,0,81,-48.77220079302788,-48.32536396384239,0.6021259357163935,0.44683682918548584,0.1352728307247162,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,506000,6000,1,85,-64.20907282829285,-61.804567366838455,0.7554008568034453,0.4809010922908783,0.4690091907978058,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,506000,6000,2,80,-46.53754773736,-46.53754773736,0.581719346717,0.34986698627471924,0.1516457349061966,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,506000,6000,3,84,-49.850482419133186,-47.55888123810291,0.5934581240372998,0.5729002952575684,0.2057349979877472,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,506000,6000,4,84,-50.88917940855026,-48.85452574491501,0.6058235643875032,0.5086634159088135,0.08548479527235031,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,507000,7000,0,81,-41.759412191808224,-41.276952140033245,0.5155482986642991,0.48246005177497864,0.10852300375699997,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,507000,7000,1,84,-41.43777047097683,-40.030163154006004,0.49330679132115274,0.3519018292427063,0.17575675249099731,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,507000,7000,2,87,-50.94126285612583,-47.84136067330837,0.5855317569669636,0.44284316897392273,0.1369197815656662,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,507000,7000,3,81,-49.37785917520523,-49.00702950358391,0.6096031996938918,0.37082967162132263,0.31028708815574646,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,507000,7000,4,87,-49.94989377260208,-46.27313655614853,0.574136710029909,0.525251030921936,0.20566138625144958,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,508000,8000,0,85,-40.979790180921555,-38.54840749502182,0.4821151785990771,0.4862765371799469,0.015652604401111603,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,508000,8000,1,82,-33.295914025977254,-32.64356795139611,0.4060477320241129,0.3261730372905731,0.010420313104987144,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,508000,8000,2,87,-42.01289386674762,-39.96751306578517,0.4829068260545703,0.29219725728034973,0.04763680323958397,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,508000,8000,3,81,-35.53003714233637,-35.197365649044514,0.43864243385600454,0.33267149329185486,0.07148749381303787,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,508000,8000,4,82,-40.142170038074255,-39.52523633465171,0.48953865900090554,0.3084668517112732,0.05258610099554062,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,509000,9000,0,92,-43.5199509896338,-38.64464772120118,0.47304294553949783,0.40627527236938477,0.0316605344414711,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,509000,9000,1,85,-41.328049533069134,-38.572254709899426,0.4862123474478722,0.5511589646339417,0.05642778053879738,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,509000,9000,2,85,-40.518508952111006,-37.82897840067744,0.47668834061307064,0.5379061102867126,0.014739984646439552,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,509000,9000,3,84,-36.783744572196156,-35.279952763114125,0.4379017210975733,0.3759479522705078,0.00705739064142108,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,509000,9000,4,88,-41.22422298789024,-36.95281156897545,0.4684570794078437,0.5339264273643494,0.046482667326927185,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,510000,10000,0,84,-38.553785011172295,-37.00102274119854,0.45897363108538447,0.3881905674934387,0.033438023179769516,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,510000,10000,1,85,-39.869624361395836,-37.88792832195759,0.46905440425171574,0.39633920788764954,0.04166964814066887,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,510000,10000,2,84,-36.79553736746311,-35.06546451151371,0.438042111517418,0.43251821398735046,0.032299481332302094,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,510000,10000,3,82,-53.17846862971783,-52.84766714274883,0.6485179101185101,0.16540074348449707,0.16540074348449707,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,510000,10000,4,88,-38.55286704748869,-35.42394649237394,0.43810076190328057,0.39111506938934326,0.043090205639600754,0.0
